status,META_requiredChecksPassing,GEOM_requiredChecksPassing,META_canonicalNameInMeta,META_licenseImageInZip,META_yearValid,META_isoValid,META_boundaryTypeValid,META_sourceExists,META_releaseTypeValid,META_releaseTypeCorrectFolder,META_licenseValid,META_licenseSourceExists,META_dataSourceExists,GEOM_boundaryNamesColumnExists,GEOM_boundaryNamesFilledIn,GEOM_boundaryISOColumnExists,GEOM_boundaryISOsFilledIn,GEOM_Topology,GEOM_Projection,boundaryID,boundaryISO,boundaryType,boundaryYear,boundarySource_1,boundarySource_2,boundaryCanonical,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,downloadURL
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,SVK-ADM0-dev,SVK,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/SVK_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,CAN-ADM0-dev,CAN,ADM0,2020.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/CAN_ADM0.zip
PASS,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,NGA-ADM 1-dev,NGA,ADM 1,2017,The World Bank Data Catalog,,State,Creative Commons Attribution 4.0 (CC BY 4.0),,https//datacatalog.worldbank.org/public-licenses#cc-by,https//datacatalog.worldbank.org/dataset/nigeria-administrative-boundaries-2017,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/NGA_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,HTI-ADM3-dev,HTI,ADM3,2018.0,FEWS NET,nan,,Other - Direct Permission,Granted to redistribute in email,https//twitter.com/WMgeoLab/status/1196504806980030464/photo/1,http//www.fews.net/fews-data/334?tid=5&field_data_portal_date_start%5Bvalue%5D%5Byear%5D=&field_data_portal_date_start%5Bvalue%5D%5Bmonth%5D=&field_data_portal_date_end%5Bvalue%5D%5Byear%5D=&field_data_portal_date_end%5Bvalue%5D%5Bmonth%5D=,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/HTI_ADM3.zip
PASS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,BHS-ADM0-dev,BHS,ADM0,2017,OpenStreetMap,Wambacher,Commonwealth of The Bahamas,Open Data Commons Open Database License 1.0,,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/BHS_ADM0.zip
FAIL,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,BHS-ADM0-dev,BHS,ADM0,2017,OpenStreetMap,Wambacher,Commonwealth of The Bahamas,Open Data Commons Open Database License 1.0,,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/DJI_ADM2.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MLI-ADM0-dev,MLI,ADM0,2015.0,"DNCT - Direction Nationale des ColelctivitÃÂÃÂ©s Territorielles, DNP - Direction Nationale de la Population","United Nations Office for the Coordination of Humanitarian Affairs, Mali",,Creative Commons Attribution 4.0 International (CC BY 4.0),Noted in metadata tab,https//data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,https//data.humdata.org/dataset/mali-admin-boundaries-level-1-2-and-3-including-2017-population-desagregated-by-sexe,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/MLI_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,LCA-ADM0-dev,LCA,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/LCA_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,CYP-ADM2-dev,CYP,ADM2,2009.0,Wikipedia,Cyprus Department of Land Registry and Geometry,,Creative Commons Attribution-ShareAlike 3.0 Unported,nan,https//commons.wikimedia.org/wiki/File,https//commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/CYP_ADM2.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MAR-ADM0-dev,MAR,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/MAR_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,CAF-ADM1-dev,CAF,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/CAF_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,COL-ADM0-dev,COL,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/COL_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,EST-ADM0-dev,EST,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/EST_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MDA-ADM0-dev,MDA,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/MDA_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MUS-ADM1-dev,MUS,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/MUS_ADM1.zip
PASS,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,MRT-ADM2-dev,MRT,ADM2,2015,Princeton University Library,,Moughataa,Creative Commons Attribution-ShareAlike 3.0 Unported,,https//maps.princeton.edu/catalog/stanford-gp836bd8268/metadata,https//maps.princeton.edu/catalog/stanford-gp836bd8268,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/MRT_ADM2.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,LBN-ADM1-dev,LBN,ADM1,2009.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/LBN_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,LUX-ADM1-dev,LUX,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/LUX_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,BTN-ADM0-dev,BTN,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/BTN_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,LAO-ADM1-dev,LAO,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/LAO_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,EST-ADM1-dev,EST,ADM1,2016.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/EST_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,GTM-ADM2-dev,GTM,ADM2,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/GTM_ADM2.zip
FAIL,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,GTM-ADM2-dev,GTM,ADM2,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/PHL_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,DZA-ADM0-dev,DZA,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/DZA_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,TJK-ADM0-dev,TJK,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/TJK_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,AUT-ADM1-dev,AUT,ADM1,2017.0,"Federal Office for Metrology and Survey, Austria",Derived from ADM4 layer,,Creative Commons Attribution-ShareAlike 2.0,nan,https//twitter.com/WMgeoLab/status/1253487894313959424,"https//www.bev.gv.at/portal/page?_pageid=713,2639317&_dad=portal&_schema=PORTAL",https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/AUT_ADM1.zip
FAIL,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,AUT-ADM1-dev,AUT,ADM1,2017.0,"Federal Office for Metrology and Survey, Austria",Derived from ADM4 layer,,Creative Commons Attribution-ShareAlike 2.0,nan,https//twitter.com/WMgeoLab/status/1253487894313959424,"https//www.bev.gv.at/portal/page?_pageid=713,2639317&_dad=portal&_schema=PORTAL",https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/PHL_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,ESP-ADM0-dev,ESP,ADM0,2017.0,Instituto de Geografico Nacional,nan,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http//centrodedescargas.cnig.es/CentroDescargas/index.jsp#,http//centrodedescargas.cnig.es/CentroDescargas/index.jsp,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/ESP_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,GRD-ADM1-dev,GRD,ADM1,2017.0,"OpenStreetMap, digitized from https//en.wikipedia.org/wiki/Parishes_of_Grenada#/media/File",Golbez,,Creative Commons Attribution-ShareAlike 3.0 Unported,nan,https//en.wikipedia.org/wiki/Parishes_of_Grenada,https//en.wikipedia.org/wiki/Parishes_of_Grenada#/media/File,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/GRD_ADM1.zip
PASS,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,DEU-ADM3-dev,DEU,ADM3,2017,GeoBasis-DE,Statistical offices of the federation and the lander,Districts,Data license Germany - Attribution - Version 2.0,,https//www.govdata.de/dl-de/by-2-0,https//gdz.bkg.bund.de/index.php/default/digitale-geodaten/verwaltungsgebiete/verwaltungsgebiete-1-250-000-ebenen-stand-01-01-vg250-ebenen-01-01.html,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/DEU_ADM3.zip
FAIL,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,DEU-ADM3-dev,DEU,ADM3,2017,GeoBasis-DE,Statistical offices of the federation and the lander,Districts,Data license Germany - Attribution - Version 2.0,,https//www.govdata.de/dl-de/by-2-0,https//gdz.bkg.bund.de/index.php/default/digitale-geodaten/verwaltungsgebiete/verwaltungsgebiete-1-250-000-ebenen-stand-01-01-vg250-ebenen-01-01.html,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/NER_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PER-ADM1-dev,PER,ADM1,2009.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/PER_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,SUR-ADM0-dev,SUR,ADM0,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/SUR_ADM0.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,TTO-ADM1-dev,TTO,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/TTO_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,HND-ADM1-dev,HND,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/HND_ADM1.zip
FAIL,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,HND-ADM1-dev,HND,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/MDG_ADM2.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PRT-ADM1-dev,PRT,ADM1,2016.0,DG Territory,nan,,Open Data Commons Open Database License 1.0,Open data noted on source page,https//snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231907,https//snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231907,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/PRT_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,CHN-ADM1-dev,CHN,ADM1,2017.0,OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https//www.openstreetmap.org/copyright,https//wambachers-osm.website/boundaries/,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/CHN_ADM1.zip
PASS,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,SAU-ADM2-dev,SAU,ADM2,2013.0,OpenStreetMap,BMC Public Health,,Creative Commons Attribution 4.0 International (CC BY 4.0),https//creativecommons.org/licenses/by/4.0/,https//www.researchgate.net/figure/Map-of-Saudi-Arabia-illustrating-the-boundaries-of-the-Governorates-and-their_fig1_325989404,https//www.researchgate.net/figure/Map-of-Saudi-Arabia-illustrating-the-boundaries-of-the-Governorates-and-their_fig1_325989404,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/SAU_ADM2.zip
FAIL,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,SAU-ADM2-dev,SAU,ADM2,2013.0,OpenStreetMap,BMC Public Health,,Creative Commons Attribution 4.0 International (CC BY 4.0),https//creativecommons.org/licenses/by/4.0/,https//www.researchgate.net/figure/Map-of-Saudi-Arabia-illustrating-the-boundaries-of-the-Governorates-and-their_fig1_325989404,https//www.researchgate.net/figure/Map-of-Saudi-Arabia-illustrating-the-boundaries-of-the-Governorates-and-their_fig1_325989404,https://github.com/wmgeolab/gbRelease/raw/master/releaseData/gbOpen/CHE_ADM2.zip
